DATE,DEWP,FRSHTT,GUST,MAX,MIN,MXSPD,PRCP,SLP,SNDP,STP,TEMP,VISIB,WDSP
1973/9/4,70.1,10000,999.9,73.4,71.6,9.7,1.26,1013,999.9,999.9,72.2,8.4,5.5
1973/9/5,68.2,10000,999.9,80.6,69.8,7.8,0,1013.7,999.9,999.9,75.2,11.8,5.3
1973/9/6,65.1,10000,999.9,75.2,57.2,3.9,0.94,1014.5,999.9,999.9,66,9.2,1
1973/9/7,68.4,10000,999.9,80.6,64.4,9.7,0.43,1011.4,999.9,999.9,74.3,9.6,5.3
1973/9/8,69,10000,999.9,77,69.8,7.8,0.28,1008,999.9,999.9,71.6,6.2,6.7
1973/9/9,66,0,999.9,82.4,68,7.8,0.16,1011.3,999.9,999.9,72.7,9.1,4.1
1973/9/10,65.7,0,999.9,80.6,68,3.9,0,1015.4,999.9,999.9,72.5,6.4,2.2
1973/9/11,64.6,10000,999.9,73.4,66.2,3.9,0.67,1015.6,999.9,999.9,69.6,7.3,1.5
1973/9/12,63.3,10000,999.9,77,60.8,5.8,0,1014.6,999.9,999.9,69.1,7.6,1.7
1973/9/13,61.8,0,999.9,80.6,60.8,3.9,0,1015.9,999.9,999.9,69.3,14.6,0.6
1973/9/14,65.1,10000,999.9,78.8,62.6,5.8,99.99,1016,999.9,999.9,72.3,9.2,2.4
1973/9/15,65.5,10000,999.9,80.6,68,7.8,0.04,1015.4,999.9,999.9,72.5,9.6,3.6
1973/9/16,64.4,10000,999.9,77,66.2,5.8,0.28,1015.7,999.9,999.9,69.1,5.9,4.4
1973/9/17,69.1,10000,999.9,84.2,66.2,5.8,0.39,1014.9,999.9,999.9,70,8.5,1.9
1973/9/18,67.8,10000,999.9,93.2,66.2,9.7,0.12,1015.1,999.9,999.9,70,5.3,4.6
1973/9/19,67,100000,999.9,77,64.4,9.7,0.08,1016.4,999.9,999.9,71.1,8.5,3.3
1973/9/20,63.7,110010,999.9,78.8,60.8,5.8,0.04,1017.2,999.9,999.9,67.6,11.3,1.7
1973/9/21,64.8,100000,999.9,82.4,60.8,5.8,0,1015.7,999.9,999.9,71.2,10.3,2.9
1973/9/22,66.5,10000,999.9,84.2,60.8,5.8,99.99,1015.6,999.9,999.9,71.6,6.3,2.3
1973/9/23,65.1,0,999.9,87.8,64.4,7.8,0,1017.3,999.9,999.9,77.7,10,4.6
1973/9/24,65.1,0,999.9,82.4,68,11.7,0,1016.6,999.9,999.9,74.3,15.1,8
1973/9/25,64.4,0,999.9,84.2,62.6,17.5,0.16,1015.5,999.9,999.9,73.2,11,8
1973/9/26,52.2,0,999.9,68,59,11.7,0,1020.9,999.9,999.9,62.8,13.8,5.6
1973/9/27,55.6,10000,999.9,80.6,59,9.7,0.04,1017.9,999.9,999.9,68.9,13.7,6.6
1973/9/28,61.7,10000,999.9,66.2,60.8,17.5,0.87,1015.3,999.9,999.9,63.7,5.7,8
1973/9/29,58.3,10000,999.9,66.2,57.2,9.7,0.75,1017.8,999.9,999.9,61.5,8.5,6.6
1973/9/30,57.4,0,999.9,75.2,53.6,5.8,0,1018.1,999.9,999.9,63.3,6.5,1.2
1973/10/1,59.2,0,999.9,77,55.4,11.7,0,1017.3,999.9,999.9,69.6,14.3,7.3
1973/10/2,66.5,0,999.9,82.4,66.2,9.7,0,1013.8,999.9,999.9,73.4,12.9,5.1
1973/10/3,72.5,0,999.9,86,66.2,5.8,0,1015.2,999.9,999.9,77.5,5.4,2.9
1973/10/4,73.2,10000,999.9,87.8,69.8,11.7,99.99,1016.6,999.9,999.9,78.1,4.9,6.1
1973/10/5,66.4,10000,999.9,73.4,66.2,7.8,0.28,1020.2,999.9,999.9,69.4,7.2,6.1
1973/10/6,57.5,10000,999.9,86,55.4,11.7,0.08,1022,999.9,999.9,59,6.1,8.7
1973/10/7,54,0,999.9,68,55.4,9.7,0.04,1023.5,999.9,999.9,61.5,10.6,5.1
1973/10/8,53.2,0,999.9,73.4,57.2,11.7,0,1023,999.9,999.9,64.2,14.4,7.3
1973/10/9,55.4,0,999.9,73.4,57.2,13.6,0,1020.7,999.9,999.9,64.9,10.7,7.8
1973/10/10,59.7,10000,999.9,73.4,59,11.7,0,1019,999.9,999.9,66.9,9.6,8
1973/10/11,64.4,10000,999.9,68,64.4,11.7,0.24,1018.4,999.9,999.9,66.2,4.2,10.7
1973/10/12,60.3,10000,999.9,68,60.8,13.6,0.16,1021.4,999.9,999.9,63.5,6.5,6.6
1973/10/13,46.8,10000,999.9,64.4,55.4,11.7,0,1026.4,999.9,999.9,60.1,15.5,10
1973/10/14,44.6,0,999.9,62.6,46.4,9.7,0,1028.1,999.9,999.9,54.7,13,3.2
1973/10/15,47.5,0,999.9,66.2,44.6,5.8,0,1026,999.9,999.9,58.8,14.7,2.4
1973/10/16,50.4,0,999.9,71.6,50,9.7,0,1024.3,999.9,999.9,59.9,13,2.4
1973/10/17,50.2,0,999.9,71.6,50,7.8,0,1024.8,999.9,999.9,61.7,12.3,3.4
1973/10/18,49.5,10000,999.9,69.8,53.6,9.7,99.99,1023.9,999.9,999.9,62.4,13.6,6.6
1973/10/19,56.8,10000,999.9,68,53.6,15.5,99.99,1019.5,999.9,999.9,62.8,13.7,5.8
1973/10/20,55.9,110000,999.9,78.8,51.8,9.7,99.99,1017,999.9,999.9,64.8,6.8,3.4
1973/10/21,44.6,100000,999.9,75.2,44.6,15.5,0,1018.7,999.9,999.9,60.6,9.5,6.7
1973/10/22,41,0,999.9,71.6,42.8,5.8,0,1021,999.9,999.9,59,10.9,1.7
1973/10/23,39.5,0,999.9,71.6,44.6,15.5,0,1022.6,999.9,999.9,56.2,11.3,5.8
1973/10/24,36.4,0,999.9,64.4,41,5.8,0,1026.3,999.9,999.9,52.8,15.9,1.4
1973/10/25,38.9,10000,999.9,64.4,41,7.8,99.99,1025.9,999.9,999.9,58.4,14.9,5.2
1973/10/26,49.6,10000,999.9,73.4,51.8,13.6,99.99,1020.5,999.9,999.9,59.5,10.3,4.6
1973/10/27,42.3,10000,999.9,60.8,42.8,19.4,0,1022.7,999.9,999.9,53.2,13.4,9.5
1973/10/28,38.5,0,999.9,66.2,39.2,5.8,0,1023.9,999.9,999.9,50.5,10.6,2.2
1973/10/29,38.7,0,999.9,68,37.4,9.7,0,1021.8,999.9,999.9,53.1,13,3.3
1973/10/30,51.1,100000,999.9,69.8,41,7.8,0,1021.5,999.9,999.9,57.9,10.3,2.5
1973/10/31,50.7,0,999.9,68,46.4,5.8,0,1023.4,999.9,999.9,55.6,8.4,1.5
1973/11/1,48.5,10000,999.9,68,44.6,7.8,99.99,1024.7,999.9,999.9,56.5,8.3,2.4
1973/11/2,45.2,0,999.9,64.4,42.8,7.8,0,1026.7,999.9,999.9,53.1,11.9,5.8
1973/11/3,43.7,10000,999.9,64.4,39.2,11.7,99.99,1023.9,999.9,999.9,54.5,11.8,5.8
1973/11/4,49.2,0,999.9,64.4,44.6,5.8,0,1024.4,999.9,999.9,58.7,9.9,4.7
1973/11/5,50,10000,999.9,59,46.4,9.7,0,1027.1,999.9,999.9,54.4,10.2,3.1
1973/11/6,44.2,0,999.9,62.6,44.6,7.8,0,1025,999.9,999.9,51.8,9.9,1.9
1973/11/7,48,10000,999.9,60.8,44.6,11.7,0.02,1018.6,999.9,999.9,55.9,8.6,5.8
1973/11/8,55.6,10000,999.9,64.4,51.8,5.8,0.12,1015,999.9,999.9,58.6,6.6,1.7
1973/11/9,41,0,999.9,64.4,42.8,19.4,0,1021,999.9,999.9,51,5.1,6.7
1973/11/10,31.5,10000,999.9,60.8,39.2,9.7,99.99,1025.3,999.9,999.9,49.8,7.7,5.1
1973/11/11,33.8,0,999.9,60.8,35.6,5.8,0,1029.4,999.9,999.9,48,9.4,1.2
1973/11/12,34.8,0,999.9,62.6,35.6,3.9,0,1028.5,999.9,999.9,46.9,7.9,1
1973/11/13,37.6,0,999.9,64.4,35.6,3.9,0,1027.2,999.9,999.9,48.9,8.3,1.2
1973/11/14,40.8,0,999.9,69.8,39.2,5.8,0,1024.9,999.9,999.9,55.6,9.2,0.7
1973/11/15,35.6,0,999.9,68,41,11.7,0,1019.8,999.9,999.9,53.8,7,5.6
1973/11/16,35.8,0,999.9,69.8,39.2,13.6,0,1021.2,999.9,999.9,53.8,6.6,5.3
1973/11/17,27.3,0,999.9,60.8,35.6,9.7,0,1027.1,999.9,999.9,48.9,8.8,4.7
1973/11/18,28.2,0,999.9,53.6,30.2,7.8,0,1027.2,999.9,999.9,40.8,9.7,2.2
1973/11/19,37.4,0,999.9,64.4,30.2,5.8,0,1023.8,999.9,999.9,47.3,8.2,2.2
1973/11/20,37.4,0,999.9,66.2,35.6,13.6,0,1022.8,999.9,999.9,52.1,8.8,5.5
1973/11/21,36.1,0,999.9,62.6,35.6,3.9,0,1027.4,999.9,999.9,46.4,10.5,1.7
1973/11/22,36.1,0,999.9,59,35.6,5.8,0,1027.8,999.9,999.9,49.2,13.7,4.2
1973/11/23,40.1,0,999.9,60.8,35.6,11.7,0,1026.5,999.9,999.9,49.1,11,4.6
1973/11/24,39.5,0,999.9,66.2,41,38.9,0,1029.8,999.9,999.9,51.5,9.8,9.4
1973/11/25,29.3,0,999.9,53.6,35.6,13.6,0,1032.8,999.9,999.9,42.6,14.8,4.4
1973/11/26,38.3,0,999.9,53.6,33.8,5.8,0,1022.1,999.9,999.9,46.2,8.7,3.4
1973/11/27,37,0,999.9,60.8,35.6,13.6,0,1027.5,999.9,999.9,48.4,9.2,6.3
1973/11/28,35.6,0,999.9,55.4,33.8,9.7,0,1027.9,999.9,999.9,43.9,13.2,3.2
1973/11/29,38.5,0,999.9,59,33.8,5.8,0,1024.1,999.9,999.9,46,4.3,1.2
1973/11/30,35.6,0,999.9,59,33.8,5.8,0,1024.4,999.9,999.9,44.4,5.5,1.2
1973/12/1,32.9,0,999.9,73.4,30.2,11.7,0,1017.4,999.9,999.9,50,11.8,3.5
1973/12/2,36.9,0,999.9,64.4,32,15.5,0,1019.8,999.9,999.9,49.1,9,8.3
1973/12/3,28.4,0,999.9,51.8,37.4,7.8,0,1027.5,999.9,999.9,43.3,18.4,3.9
1973/12/4,21.2,0,999.9,44.6,32,9.7,0,1032,999.9,999.9,38.7,12.1,3.9
1973/12/5,27.1,0,999.9,44.6,28.4,5.8,0,1026,999.9,999.9,34.8,11.1,1.7
1973/12/6,27.1,0,999.9,55.4,28.4,11.7,0,1026.2,999.9,999.9,42.8,8.1,4.4
1973/12/7,17.8,0,999.9,48.2,24.8,5.8,0,1029.1,999.9,999.9,39.2,12,2.2
1973/12/8,28.8,0,999.9,57.2,28.4,3.9,0,1028.4,999.9,999.9,40.8,8.1,1.2
1973/12/9,32,0,999.9,55.4,26.6,1.9,0,1025.8,999.9,999.9,38.7,4.1,0.6
1973/12/10,31.3,0,999.9,55.4,30.2,5.8,0,1024,999.9,999.9,45,7.7,2.7
1973/12/11,35.6,0,999.9,55.4,33.8,7.8,0,1023.4,999.9,999.9,42,6.9,1.9
1973/12/12,26.6,0,999.9,50,28.4,9.7,0,1028.6,999.9,999.9,38.1,7.5,3.9
1973/12/13,33.3,0,999.9,53.6,28.4,5.8,0,1026.9,999.9,999.9,40.7,7.8,1.4
1973/12/14,33.5,100000,999.9,57.2,26.6,5.8,0,1023.5,999.9,999.9,42.6,5.1,1.2
1973/12/15,23.7,0,999.9,55.4,28.4,13.6,0,1026,999.9,999.9,42.3,7.9,5.8
1973/12/16,25.3,0,999.9,48.2,24.8,5.8,0,1027.9,999.9,999.9,34.2,8.5,1.5
1973/12/17,26.8,10000,999.9,53.6,23,7.8,99.99,1025.3,999.9,999.9,37.2,8.7,2.2
1973/12/18,26.6,0,999.9,50,26.6,9.7,0,1028.4,999.9,999.9,40.5,7.7,3.9
1973/12/19,30.2,0,999.9,51.8,26.6,5.8,0,1024.6,999.9,999.9,42.1,9.7,2.4
1973/12/20,35.1,10000,999.9,57.2,41,13.6,0.02,1023,999.9,999.9,48,6,5.1
1973/12/21,8.3,0,999.9,42.8,23,25.3,0,1035.1,999.9,999.9,35.1,5.8,12.8
1973/12/22,10.8,0,999.9,42.8,19.4,15.5,0,1026,999.9,999.9,31.5,9.2,5.8
1973/12/23,9,0,999.9,44.6,19.4,17.5,0,1033.2,999.9,999.9,32.2,9.6,12.6
1973/12/24,4.1,0,999.9,30.2,15.8,11.7,0,1041.6,999.9,999.9,21.7,9.4,6.1
1973/12/25,4.3,0,999.9,33.8,12.2,5.8,0,1038.4,999.9,999.9,21.4,9.7,1.7
1973/12/26,9.3,0,999.9,41,15.8,7.8,0,1032.7,999.9,999.9,26.8,11,2.7
1973/12/27,11.4,0,999.9,50,17.6,17.5,0,1032.1,999.9,999.9,36.4,5.9,7.5
1973/12/28,7.1,0,999.9,41,19.4,15.5,0,1036.3,999.9,999.9,30.5,7.6,6.9
1973/12/29,12.6,10000,999.9,46.4,17.6,11.7,99.99,1032.5,999.9,999.9,34.2,8.2,5.3
1973/12/30,14.3,0,999.9,46.4,21.2,17.5,0,1027.2,999.9,999.9,37.4,8,7.5
1973/12/31,21.2,0,999.9,51.8,21.2,5.8,0,1024.2,999.9,999.9,34.7,7.2,2.8
1974/1/1,22.5,0,999.9,53.6,23,5.8,0,1020.7,999.9,999.9,36.5,7.4,2.2
1974/1/2,27.1,0,999.9,68,26.6,7.8,0,1020.2,999.9,999.9,40.2,4.6,1.1
1974/1/3,25.3,10000,999.9,57.2,26.6,3.9,99.99,1023.6,999.9,999.9,41,4.1,1.3
1974/1/4,29.9,100000,999.9,51.8,24.8,5.8,0,1027.8,999.9,999.9,34.6,4,1.7
1974/1/5,28.4,10000,999.9,51.8,23,7.8,99.99,1027.7,999.9,999.9,38.9,8.3,4.7
1974/1/6,30.6,0,999.9,50,28.4,7.8,0,1026.5,999.9,999.9,39.2,12.7,4.2
1974/1/7,32,0,999.9,51.8,26.6,9.7,0,1024.2,999.9,999.9,38.3,8.4,2.9
1974/1/8,36.3,100000,999.9,53.6,26.6,9.7,0,1024,999.9,999.9,42.6,6.5,5.6
1974/1/9,33.8,10000,999.9,46.4,35.6,15.5,99.99,1025.3,999.9,999.9,41.3,7.3,10.5
1974/1/10,21.4,1000,999.9,37.4,24.8,9.7,0,1027.5,999.9,999.9,32.5,8.9,6.1
1974/1/11,17.3,0,999.9,37.4,21.2,11.7,0,1028,999.9,999.9,27.9,7.8,3.3
1974/1/12,17.1,0,999.9,39.2,19.4,7.8,0,1028.9,999.9,999.9,29.9,8.1,2.5
1974/1/13,26.4,0,999.9,41,19.4,9.7,0,1027.3,999.9,999.9,37.2,10.8,6.6
1974/1/14,34,11000,999.9,39.2,35.6,7.8,0.05,1027.5,999.9,999.9,37,3.1,4.1
1974/1/15,30.2,10000,999.9,37.4,32,7.8,0,1030,999.9,999.9,35.6,5.4,5.6
1974/1/16,27.6,1000,999.9,37.4,30.2,7.8,0.08,1028,999.9,999.9,33.3,6,6.7
1974/1/17,28.4,10,999.9,37.4,30.2,7.8,0.2,1029.2,999.9,999.9,32.9,7.2,2.3
1974/1/18,28.6,0,999.9,44.6,28.4,5.8,0,1027,999.9,999.9,36.1,7.3,1.2
1974/1/19,33.1,10000,999.9,42.8,30.2,13.6,0.04,1024.1,999.9,999.9,39.7,6.2,7.2
1974/1/20,36.9,10000,999.9,41,35.6,9.7,0.31,1019.5,999.9,999.9,38.8,4.1,6.8
1974/1/21,32,100000,999.9,46.4,32,11.7,0.35,1022.5,999.9,999.9,37.4,4.2,6.1
1974/1/22,34,110000,999.9,42.8,32,13.6,0,1021.7,999.9,999.9,38.5,3.2,5.3
1974/1/23,29.4,11000,999.9,37.4,26.6,13.6,0.16,1028,999.9,999.9,31.7,4,10.8
1974/1/24,23.7,0,999.9,33.8,24.8,13.6,0.16,1033.3,999.9,999.9,30.6,11.5,7.5
1974/1/25,28.1,1000,999.9,37.4,30.2,7.8,0,1031.3,999.9,999.9,34.6,12.1,4.7
1974/1/26,32.7,0,999.9,39.2,33.8,7.8,0,1024.5,999.9,999.9,36.3,8.5,2.9
1974/1/27,30.6,0,999.9,39.2,35.6,11.7,0,1025.3,999.9,999.9,37.6,9.3,9
1974/1/28,32.2,11000,999.9,37.4,32,15.5,0.43,1025.8,999.9,999.9,34.2,4.6,13.4
1974/1/29,28.8,1000,999.9,33.8,28.4,15.5,0.1,1028.6,999.9,999.9,30.9,4.8,10.4
1974/1/30,23.5,0,999.9,33.8,26.6,11.7,0,1030,999.9,999.9,30.5,11.4,4.2
1974/1/31,27.4,0,999.9,41,30.2,13.6,0,1032.2,999.9,999.9,34.8,15,8.6
1974/2/1,27.7,1000,999.9,37.4,32,15.5,99.99,1033,999.9,999.9,34.7,9.1,11.9
1974/2/2,25.9,0,999.9,39.2,28.4,11.7,0,1032.5,999.9,999.9,32.7,11.3,5.1
1974/2/3,29.8,10000,999.9,42.8,28.4,15.5,99.99,1027.2,999.9,999.9,38.1,12,8.5
1974/2/4,39.4,10000,999.9,42.8,37.4,19.4,0.83,1018.7,999.9,999.9,41.2,4.2,7.5
1974/2/5,29.4,11000,999.9,42.8,28.4,17.5,0.32,1024.4,999.9,999.9,32.5,3.9,14.7
1974/2/6,23,1000,999.9,28.4,24.8,9.7,0.01,1027.5,999.9,999.9,26.3,5.1,9.2
1974/2/7,19.2,10000,999.9,30.2,23,13.6,0.04,1030.8,999.9,999.9,26.8,9.8,6.8
1974/2/8,19.1,0,999.9,37.4,23,9.7,0,1034.3,999.9,999.9,29.9,8.6,4.5
1974/2/9,22.1,10000,999.9,39.2,23,5.8,99.99,1033.2,999.9,999.9,31.3,7.5,1.7
1974/2/10,23.2,0,999.9,41,24.8,7.8,0,1032.5,999.9,999.9,32,8.4,2.9
1974/2/11,24.1,0,999.9,44.6,24.8,9.7,0,1030.1,999.9,999.9,34.5,10.2,3.2
1974/2/12,25,0,999.9,50,28.4,5.8,0,1030.1,999.9,999.9,39,6.8,1.7
1974/2/13,31.1,11000,999.9,53.6,30.2,17.5,99.99,1026.1,999.9,999.9,43.2,8.1,9.7
1974/2/14,38.8,110000,999.9,73.4,35.6,11.7,99.99,1019.2,999.9,999.9,45.3,5.3,5.3
1974/2/15,37.2,100000,999.9,60.8,37.4,5.8,0,1019.4,999.9,999.9,46.9,7.5,0.7
1974/2/16,43,10000,999.9,48.2,39.2,5.8,0.4,1017.7,999.9,999.9,45.3,3.3,1
1974/2/17,44.1,100000,999.9,59,37.4,7.8,0.39,1018.4,999.9,999.9,46.9,3.1,2.9
1974/2/18,48,110010,999.9,57.2,35.6,15.5,0.39,1014.1,999.9,999.9,51.6,2.3,9.5
1974/2/19,44.4,10000,999.9,51.8,46.4,9.7,0,1020.6,999.9,999.9,48,7.3,6.1
1974/2/20,37.4,0,999.9,51.8,41,11.7,0,1021.6,999.9,999.9,44.6,8.7,10
1974/2/21,44.6,0,999.9,59,41,13.6,0,1009.2,999.9,999.9,51.3,7.8,6.7
1974/2/22,33.8,11000,999.9,55.4,28.4,23.3,0.08,1021.1,999.9,999.9,39.4,5.7,13.8
1974/2/23,21.7,1000,999.9,32,24.8,15.5,0.18,1029.1,999.9,999.9,27.5,7.1,11.7
1974/2/24,17.4,1000,999.9,26.6,19.4,15.5,0.04,1033.2,999.9,999.9,23.7,8.5,8.7
1974/2/25,17.1,0,999.9,33.8,17.6,11.7,0,1032.8,999.9,999.9,27.7,8.3,6.3
1974/2/26,20.8,0,999.9,41,26.6,15.5,0,1030.7,999.9,999.9,32.4,6.6,6.6
1974/2/27,20.3,0,999.9,42.8,26.6,7.8,0,1034.1,999.9,999.9,36.8,7.5,2.9
1974/2/28,26.6,0,999.9,44.6,30.2,13.6,0,1029.5,999.9,999.9,37.1,14.6,5.8
1974/3/1,32.7,0,999.9,53.6,30.2,5.8,0,1027.3,999.9,999.9,43.7,10.2,3.2
1974/3/2,35.4,0,999.9,55.4,35.6,15.5,0,1023.7,999.9,999.9,46.6,10.2,10.2
1974/3/3,43.5,0,999.9,64.4,44.6,7.8,0,1017.6,999.9,999.9,53.4,8.5,2.7
1974/3/4,51.6,110000,999.9,71.6,50,3.9,99.99,1014.9,999.9,999.9,59,4.4,2.2
1974/3/5,47.7,110000,999.9,59,42.8,13.6,99.99,1015.7,999.9,999.9,49.8,3,8
1974/3/6,37.9,10000,999.9,42.8,39.2,9.7,0.68,1020.3,999.9,999.9,41.3,5.8,5.5
1974/3/7,32.2,0,999.9,46.4,35.6,7.8,0,1023.7,999.9,999.9,41.7,11.3,2.9
1974/3/8,38.2,10000,999.9,48.2,39.2,9.7,0.12,1021.6,999.9,999.9,42,5.5,5.8
1974/3/9,38.3,10000,999.9,50,41,7.8,99.99,1023.6,999.9,999.9,43.9,8.1,3.9
1974/3/10,34.8,0,999.9,48.2,33.8,9.7,0,1025.3,999.9,999.9,43.8,5.4,5.3
1974/3/11,30.2,0,999.9,50,33.8,13.6,0,1028.7,999.9,999.9,40.1,8.2,7.3
1974/3/12,20.9,0,999.9,44.6,32,13.6,0,1032,999.9,999.9,36.4,11.8,10
1974/3/13,30.7,0,999.9,44.6,33.8,15.5,0,1029.1,999.9,999.9,39.4,12.7,9.2
1974/3/14,36.1,0,999.9,46.4,37.4,9.7,0,1026.4,999.9,999.9,41.5,9.7,5.3
1974/3/15,38.4,0,999.9,57.2,35.6,7.8,0,1023,999.9,999.9,46.9,12.6,2.8
1974/3/16,26.6,0,999.9,68,37.4,13.6,0,1025.9,999.9,999.9,48.5,14.3,7.8
1974/3/17,23.7,0,999.9,59,33.8,11.7,0,1023.6,999.9,999.9,49.3,14.4,6.1
1974/3/18,22.3,0,999.9,59,37.4,7.8,0,1024.6,999.9,999.9,48.2,14.3,4.1
1974/3/19,31.5,0,999.9,66.2,39.2,9.7,0,1020.5,999.9,999.9,52.5,15.4,5.3
1974/3/20,39.7,0,999.9,66.2,42.8,11.7,0,1019.2,999.9,999.9,56.7,8.6,3.9
1974/3/21,20.5,0,999.9,50,37.4,21.4,0,1022.7,999.9,999.9,42.6,8.6,11.2
1974/3/22,24.8,0,999.9,44.6,35.6,9.7,0,1025.4,999.9,999.9,39.9,11.7,7.8
1974/3/23,37.8,0,999.9,57.2,35.6,17.5,0,1017.8,999.9,999.9,48.4,10.4,11.2
1974/3/24,46.2,10000,999.9,55.4,46.4,9.7,0.12,1014.7,999.9,999.9,50.5,6.2,6.3
1974/3/25,40.6,10000,999.9,48.2,37.4,15.5,0.67,1022.3,999.9,999.9,42.1,4,12.1
1974/3/26,35.9,10000,999.9,46.4,37.4,9.7,0.14,1027.8,999.9,999.9,40.3,6.3,4.4
1974/3/27,38.3,0,999.9,59,37.4,13.6,0,1022.3,999.9,999.9,48,10.8,5.8
1974/3/28,40.2,0,999.9,62.6,41,19.4,0,1014.3,999.9,999.9,51,9.6,8.6
1974/3/29,45.5,0,999.9,71.6,39.2,9.7,0,1011.3,999.9,999.9,59,12.2,3.2
1974/3/30,48.4,0,999.9,78.8,46.4,5.8,0,1011,999.9,999.9,61.7,9,1.9
1974/3/31,28.6,0,999.9,68,46.4,17.5,0,1019.5,999.9,999.9,57.7,8.1,11.2
1974/4/1,15.8,0,999.9,55.4,35.6,17.5,0,1024.5,999.9,999.9,47.7,10.2,5.8
1974/4/2,29,0,999.9,62.6,35.6,11.7,0,1020.8,999.9,999.9,51.2,8.8,5.1
1974/4/3,33.4,0,999.9,73.4,50,25.3,0,1011.2,999.9,999.9,62.2,14.3,11.7
1974/4/4,51.3,0,999.9,78.8,48.2,11.7,0,1011.3,999.9,999.9,63.4,11.4,5.2
1974/4/5,55.4,10000,999.9,82.4,51.8,13.6,99.99,1009.2,999.9,999.9,69.3,10.3,8.5
1974/4/6,63.1,10000,999.9,84.2,60.8,17.5,0.02,1001.1,999.9,999.9,70.6,10.3,7.4
1974/4/7,50.5,10000,999.9,68,51.8,11.7,0.51,1011.9,999.9,999.9,53.6,5.9,4.9
1974/4/8,50.8,0,999.9,66.2,51.8,7.8,0,1017,999.9,999.9,57.7,8.8,2.8
1974/4/9,50.5,0,999.9,68,50,3.9,0,1018.7,999.9,999.9,58.5,10.5,1.3
1974/4/10,46.1,0,999.9,71.6,48.2,7.8,0,1018.7,999.9,999.9,61.6,11.7,3.3
1974/4/11,46.4,0,999.9,78.8,50,9.7,0,1015,999.9,999.9,66.4,14.6,4.9
1974/4/12,60.8,10010,999.9,73.4,62.6,13.6,0,1010.3,999.9,999.9,65.1,9.9,5.4
1974/4/13,59.7,10000,999.9,68,57.2,9.7,0.47,1013.6,999.9,999.9,62.6,6.6,6.2
1974/4/14,51.6,100000,999.9,64.4,48.2,7.8,0.04,1016.5,999.9,999.9,57,8.4,3.2
1974/4/15,52.7,0,999.9,71.6,51.8,5.8,0,1011.8,999.9,999.9,60.1,8.3,2.2
1974/4/16,59.2,0,999.9,77,53.6,7.8,0,1011.3,999.9,999.9,66.2,8.4,4.6
1974/4/17,59,0,999.9,86,59,5.8,0,1007.8,999.9,999.9,71.4,13,2.9
1974/4/18,48.9,10010,999.9,66.2,46.4,19.4,0.67,1015.8,999.9,999.9,54.8,7.7,10.7
1974/4/19,48.2,10000,999.9,59,48.2,9.7,0.16,1014.1,999.9,999.9,55.2,9.6,8.3
1974/4/20,51.8,10000,999.9,77,48.2,15.5,0.31,1008,999.9,999.9,55.7,7.4,8.9
1974/4/21,54.5,0,999.9,68,48.2,7.8,0,1015.1,999.9,999.9,59.2,10.6,2.4
1974/4/22,55.4,0,999.9,78.8,53.6,7.8,0,1012,999.9,999.9,64,11.8,3.2
1974/4/23,55.4,0,999.9,80.6,53.6,15.5,0,1010.6,999.9,999.9,68.7,13.4,7.3
1974/4/24,52.5,10000,999.9,73.4,51.8,9.7,0.01,1013.9,999.9,999.9,63.1,10.5,4.6
1974/4/25,39.2,0,999.9,71.6,46.4,11.7,0,1017.4,999.9,999.9,62.1,7.5,4.4
1974/4/26,46.8,0,999.9,71.6,44.6,7.8,0,1013.5,999.9,999.9,62.6,12.9,2.9
1974/4/27,54,10000,999.9,80.6,57.2,17.5,0.04,1006.8,999.9,999.9,68.7,8.9,8.7
1974/4/28,40.1,0,999.9,69.8,50,15.5,0,1011.6,999.9,999.9,59.7,9.1,7.5
1974/4/29,46,0,999.9,78.8,50,15.5,0,1005.2,999.9,999.9,66.7,9.3,9.7
1974/4/30,45.5,10000,999.9,73.4,50,9.7,0,1013.1,999.9,999.9,61,5.1,7
1974/5/1,37.6,0,999.9,68,46.4,11.7,0,1015.7,999.9,999.9,58.1,16.2,7.8
1974/5/2,39.7,0,999.9,71.6,44.6,11.7,0,1014.4,999.9,999.9,60.8,16.5,7.3
1974/5/3,56.5,0,999.9,80.6,50,7.8,0,1008.4,999.9,999.9,69.8,13,3.6
1974/5/4,56.5,0,999.9,80.6,55.4,13.6,0.08,1009.7,999.9,999.9,68.2,8.6,7.5
1974/5/5,40.5,10000,999.9,62.6,55.4,11.7,0.02,1016.4,999.9,999.9,58.1,14.6,8
1974/5/6,46.9,0,999.9,64.4,55.4,9.7,0,1015.5,999.9,999.9,60.1,13.1,7.5
1974/5/7,55,10000,999.9,71.6,59,9.7,0.31,1012,999.9,999.9,64.6,10.9,6.3
1974/5/8,55.9,10000,999.9,66.2,59,9.7,0.35,1012,999.9,999.9,61.5,6.9,3.9
1974/5/9,54.6,0,999.9,71.6,57.2,5.8,0,1016.6,999.9,999.9,65.4,9.4,0.8
1974/5/10,49.3,10000,999.9,73.4,55.4,11.7,0.01,1017.6,999.9,999.9,63.5,13.7,5.6
1974/5/11,54.1,0,999.9,78.8,53.6,9.7,0,1018,999.9,999.9,69.4,15.1,5.6
1974/5/12,61.5,10000,999.9,89.6,57.2,13.6,99.99,1015.3,999.9,999.9,75.4,15.4,7.8
